1200,1,0.5652173913043477,1
1200,1,0.5652173913043477,1
1200,1,0.5652173913043477,1
1200,1,0.5652173913043477,1
1100,0,0.6086956521739129,1
1100,0,0.6086956521739129,1
1100,1,0.6086956521739129,1
1100,0,0.6086956521739129,1
1100,1,0.6086956521739129,1
1100,1,0.6086956521739129,1
1100,1,0.6086956521739129,0
1000,0,0.652173913043478,1
1000,1,0.652173913043478,1
1000,1,0.652173913043478,1
1000,0,0.652173913043478,1
1000,1,0.652173913043478,1
1000,0,0.652173913043478,0
1000,1,0.652173913043478,1
900,0,0.6956521739130432,0
900,1,0.6956521739130432,0
900,1,0.6956521739130432,0
900,1,0.6956521739130432,1
900,1,0.6956521739130432,0
900,1,0.6956521739130432,0
900,0,0.6956521739130432,0
800,1,0.7391304347826084,1
800,1,0.7391304347826084,1
800,1,0.7391304347826084,1
800,1,0.7391304347826084,0
800,0,0.7391304347826084,1
800,1,0.7391304347826084,1
800,1,0.7391304347826084,1
700,1,0.7826086956521736,1
700,0,0.7826086956521736,1
700,1,0.7826086956521736,1
700,1,0.7826086956521736,0
700,1,0.7826086956521736,1
700,1,0.7826086956521736,1
700,1,0.7826086956521736,1
600,1,0.8260869565217388,0
600,1,0.8260869565217388,1
600,1,0.8260869565217388,0
600,1,0.8260869565217388,0
600,1,0.8260869565217388,1
600,1,0.8260869565217388,0
600,0,0.8260869565217388,0
500,0,0.869565217391304,1
500,1,0.869565217391304,0
500,1,0.869565217391304,0
500,1,0.869565217391304,0
500,1,0.869565217391304,0
500,1,0.869565217391304,0
500,1,0.869565217391304,1
400,1,0.9130434782608692,0
400,1,0.9130434782608692,0
400,1,0.9130434782608692,0
400,1,0.9130434782608692,1
400,1,0.9130434782608692,0
400,1,0.9130434782608692,0
400,1,0.9130434782608692,0
300,1,0.9565217391304344,0
300,1,0.9565217391304344,0
300,1,0.9565217391304344,0
300,1,0.9565217391304344,0
300,1,0.9565217391304344,0
300,0,0.9565217391304344,0
300,0,0.9565217391304344,0
200,1,0.9999999999999996,0
200,1,0.9999999999999996,0
200,1,0.9999999999999996,1
200,1,0.9999999999999996,0
200,1,0.9999999999999996,0
200,1,0.9999999999999996,0
200,1,0.9999999999999996,0
