"subject","choiceTrial","choiceRt","chosenDeckId","difference","difficulty","selectedDeckLocation","leftDeckId","rightDeckId","riskyDeckSwitchTop","riskyDeckSwitchBottom","safeDeckSwitch","corrected_effort_units","outcomeSwitch","condition","selectedRiskyDeck"
"s7106_1bpbfx7y0yv",18,2041,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"s7106_1bpbfx7y0yv",19,3532,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"s7106_1bpbfx7y0yv",20,1307,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s7106_1bpbfx7y0yv",21,3629,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",4,"EM",1
"s7106_1bpbfx7y0yv",23,3728,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",2,"EE",1
"s7106_1bpbfx7y0yv",24,3143,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s7106_1bpbfx7y0yv",25,2140,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",2,"EE",1
"s7106_1bpbfx7y0yv",26,1933,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"s7106_1bpbfx7y0yv",27,1661,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s7106_1bpbfx7y0yv",28,3892,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",4,"EM",1
"s7106_1bpbfx7y0yv",29,1509,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",2,"EE",1
"s7106_1bpbfx7y0yv",30,2024,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"s7106_1bpbfx7y0yv",31,1325,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s7106_1bpbfx7y0yv",32,1691,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s7106_1bpbfx7y0yv",33,1331,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",2,"EE",1
"s7106_1bpbfx7y0yv",34,1678,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s7106_1bpbfx7y0yv",35,1591,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s7106_1bpbfx7y0yv",36,1369,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",8,"EM",1
"s7106_1bpbfx7y0yv",38,1390,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s7106_1bpbfx7y0yv",39,1350,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"s7106_1bpbfx7y0yv",40,1182,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",2,"EE",1
"s737_j03psv3orm",3,3056,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"s737_j03psv3orm",4,2096,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",8,"HE",1
"s737_j03psv3orm",5,1211,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"false",8,"EM",1
"s737_j03psv3orm",6,2160,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",14,"HE",1
"s737_j03psv3orm",7,1119,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s737_j03psv3orm",8,1698,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"false",5,"EE",0
"s737_j03psv3orm",9,1399,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"false",5,"EE",0
"s737_j03psv3orm",10,1410,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"s737_j03psv3orm",11,1390,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s737_j03psv3orm",12,1701,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",8,"EM",1
"s737_j03psv3orm",13,2104,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s737_j03psv3orm",14,1453,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"false",5,"EE",0
"s737_j03psv3orm",15,2020,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s737_j03psv3orm",16,1630,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"s737_j03psv3orm",17,1225,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s737_j03psv3orm",18,3192,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"false",8,"HM",1
"s737_j03psv3orm",19,2240,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"s737_j03psv3orm",20,1543,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",4,"EM",1
"s737_j03psv3orm",21,1571,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",8,"EE",1
"s737_j03psv3orm",22,1267,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"false",12,"HM",1
"s737_j03psv3orm",23,1359,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s737_j03psv3orm",24,1453,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"false",6,"EM",0
"s737_j03psv3orm",25,1498,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s737_j03psv3orm",26,1533,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"false",5,"EE",0
"s737_j03psv3orm",27,1477,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",8,"EM",1
"s737_j03psv3orm",28,1490,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"s737_j03psv3orm",29,2317,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"s737_j03psv3orm",30,2512,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"false",8,"HE",1
"s737_j03psv3orm",32,1467,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"false",8,"HM",1
"s737_j03psv3orm",33,1467,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"false",4,"EM",1
"s737_j03psv3orm",34,963,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"false",5,"EE",0
"s737_j03psv3orm",35,2310,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"false",14,"HE",1
"s737_j03psv3orm",36,1744,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"s737_j03psv3orm",37,3063,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s737_j03psv3orm",38,1054,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"false",2,"EE",1
"s737_j03psv3orm",39,1502,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",4,"EM",1
"s737_j03psv3orm",40,1080,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"s81331_zzn5emx1rt",1,2058,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"true",5,"EE",0
"s81331_zzn5emx1rt",2,1176,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"s81331_zzn5emx1rt",3,1749,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"true",8,"HE",1
"s81331_zzn5emx1rt",5,2118,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",8,"HE",1
"s81331_zzn5emx1rt",6,1458,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",12,"HM",1
"s81331_zzn5emx1rt",7,1995,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"true",8,"EM",1
"s81331_zzn5emx1rt",8,1074,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
"s81331_zzn5emx1rt",9,936,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"s81331_zzn5emx1rt",10,1647,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",8,"HM",1
"s81331_zzn5emx1rt",11,979,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",14,"HE",1
"s81331_zzn5emx1rt",12,1040,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"s81331_zzn5emx1rt",13,807,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"s81331_zzn5emx1rt",14,1805,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"s81331_zzn5emx1rt",15,1190,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"true",5,"EE",0
"s81331_zzn5emx1rt",16,1252,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",8,"HE",1
"s81331_zzn5emx1rt",17,1613,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"true",5,"EE",0
"s81331_zzn5emx1rt",18,870,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"s81331_zzn5emx1rt",19,1003,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"s81331_zzn5emx1rt",20,698,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"true",6,"EM",0
"s81331_zzn5emx1rt",21,792,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"true",10,"HM",0
"s81331_zzn5emx1rt",22,624,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"s81331_zzn5emx1rt",23,565,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"true",5,"EE",0
"s81331_zzn5emx1rt",24,1083,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"true",6,"EM",0
"s81331_zzn5emx1rt",25,831,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"s81331_zzn5emx1rt",26,802,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"true",11,"HE",0
"s81331_zzn5emx1rt",27,760,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"true",5,"EE",0
"s81331_zzn5emx1rt",28,1005,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"s81331_zzn5emx1rt",29,718,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"true",5,"EE",0
"s81331_zzn5emx1rt",30,836,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"true",6,"EM",0
"s81331_zzn5emx1rt",31,1072,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"s81331_zzn5emx1rt",32,1473,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"s81331_zzn5emx1rt",33,1609,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"s81331_zzn5emx1rt",34,817,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"true",5,"EE",0
"s81331_zzn5emx1rt",35,602,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"s81331_zzn5emx1rt",36,725,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"true",11,"HE",0
"s81331_zzn5emx1rt",37,664,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"true",5,"EE",0
"s81331_zzn5emx1rt",38,1784,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"true",14,"HE",1
"s81331_zzn5emx1rt",39,1066,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"true",6,"EM",0
"s81331_zzn5emx1rt",40,955,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"true",10,"HM",0
"s81818_squeh9xu03",1,2913,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"false",8,"HM",1
"s81818_squeh9xu03",2,1744,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"false",5,"EE",0
"s81818_squeh9xu03",3,1874,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"false",6,"EM",0
"s81818_squeh9xu03",4,1590,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,"false",8,"HE",1
"s81818_squeh9xu03",5,777,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",2,"EE",1
"s81818_squeh9xu03",6,1255,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"s81818_squeh9xu03",7,997,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"s81818_squeh9xu03",8,1144,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,"false",12,"HM",1
"s81818_squeh9xu03",9,916,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"s81818_squeh9xu03",10,812,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"s81818_squeh9xu03",11,1615,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s81818_squeh9xu03",12,1280,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",14,"HE",1
"s81818_squeh9xu03",13,910,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"s81818_squeh9xu03",14,1356,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"false",14,"HE",1
"s81818_squeh9xu03",15,1248,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,"false",5,"EE",0
"s81818_squeh9xu03",17,1077,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"s81818_squeh9xu03",18,1183,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"false",14,"HE",1
"s81818_squeh9xu03",19,1311,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"false",10,"HM",0
"s81818_squeh9xu03",20,939,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,"false",6,"EM",0
"s81818_squeh9xu03",21,1984,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,"false",12,"HM",1
"s81818_squeh9xu03",22,1426,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s81818_squeh9xu03",23,2920,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"false",4,"EM",1
"s81818_squeh9xu03",24,1265,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",8,"EE",1
"s81818_squeh9xu03",25,1451,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",8,"EE",1
"s81818_squeh9xu03",26,2312,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"s81818_squeh9xu03",27,811,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"false",8,"HE",1
"s81818_squeh9xu03",28,1255,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"false",12,"HM",1
"s81818_squeh9xu03",29,1649,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,"false",6,"EM",0
"s81818_squeh9xu03",30,2191,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
"s81818_squeh9xu03",31,2095,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s81818_squeh9xu03",33,2010,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"s81818_squeh9xu03",34,2067,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"false",10,"HM",0
"s81818_squeh9xu03",35,1690,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"s81818_squeh9xu03",36,2324,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"s81818_squeh9xu03",37,1929,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s81818_squeh9xu03",38,1456,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"false",8,"HM",1
"s81818_squeh9xu03",39,1831,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"false",2,"EE",1
"s81818_squeh9xu03",40,1591,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"false",4,"EM",1
"s8237_zupylwzdxq",3,5349,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"true",12,"HM",1
"s8237_zupylwzdxq",4,2389,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"true",11,"HE",0
"s8237_zupylwzdxq",5,5753,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",8,"EE",1
"s8237_zupylwzdxq",6,1295,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"true",11,"HE",0
"s8237_zupylwzdxq",7,1744,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"s8237_zupylwzdxq",9,2973,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"true",6,"EM",0
"s8237_zupylwzdxq",10,1513,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"true",8,"HE",1
"s8237_zupylwzdxq",11,1265,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,"true",8,"EE",1
"s8237_zupylwzdxq",12,3082,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,"true",8,"HM",1
"s8237_zupylwzdxq",13,4800,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"true",8,"EM",1
"s8237_zupylwzdxq",14,4087,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"s8237_zupylwzdxq",15,2619,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"true",8,"EE",1
"s8237_zupylwzdxq",16,3859,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",8,"HM",1
"s8237_zupylwzdxq",17,1708,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"s8237_zupylwzdxq",18,5012,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",2,"EE",1
"s8237_zupylwzdxq",19,1965,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"s8237_zupylwzdxq",20,1769,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,"true",12,"HM",1
"s8237_zupylwzdxq",21,1771,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"true",11,"HE",0
"s8237_zupylwzdxq",22,1385,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",2,"EE",1
"s8237_zupylwzdxq",23,2124,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",8,"EM",1
"s8237_zupylwzdxq",24,4265,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,"true",10,"HM",0
"s8237_zupylwzdxq",25,1281,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,"true",4,"EM",1
"s8237_zupylwzdxq",26,1326,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",12,"HM",1
"s8237_zupylwzdxq",27,1379,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"true",8,"HE",1
"s8237_zupylwzdxq",28,1332,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,"true",8,"EE",1
"s8237_zupylwzdxq",29,1384,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"true",6,"EM",0
"s8237_zupylwzdxq",30,1961,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,"true",14,"HE",1
"s8237_zupylwzdxq",31,1580,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",2,"EE",1
"s8237_zupylwzdxq",32,1923,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"s8237_zupylwzdxq",33,2782,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"true",8,"EE",1
"s8237_zupylwzdxq",34,872,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"s8237_zupylwzdxq",35,1133,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,"true",12,"HM",1
"s8237_zupylwzdxq",36,1014,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,"true",14,"HE",1
"s8237_zupylwzdxq",37,906,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,"true",10,"HM",0
"s8237_zupylwzdxq",38,3054,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,"true",4,"EM",1
"s8237_zupylwzdxq",39,1500,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,"true",14,"HE",1
"s92125_rnvbyyb5mrk",3,4154,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",2,"EE",1
"s92125_rnvbyyb5mrk",4,3360,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s92125_rnvbyyb5mrk",5,1966,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,"false",5,"EE",0
"s92125_rnvbyyb5mrk",6,3337,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"s92125_rnvbyyb5mrk",7,1980,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s92125_rnvbyyb5mrk",8,1780,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,"false",8,"EM",1
"s92125_rnvbyyb5mrk",9,2071,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,"false",11,"HE",0
"s92125_rnvbyyb5mrk",10,3949,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,"false",8,"EM",1
"s92125_rnvbyyb5mrk",11,4484,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,"false",8,"EE",1
"s92125_rnvbyyb5mrk",12,3735,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s92125_rnvbyyb5mrk",13,1973,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,"false",6,"EM",0
"s92125_rnvbyyb5mrk",14,1944,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s92125_rnvbyyb5mrk",15,1491,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,"false",5,"EE",0
"s92125_rnvbyyb5mrk",16,2005,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,"false",11,"HE",0
"s92125_rnvbyyb5mrk",17,2145,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,"false",8,"EE",1
"s92125_rnvbyyb5mrk",18,2183,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,"false",10,"HM",0
"s92125_rnvbyyb5mrk",19,1896,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"s92125_rnvbyyb5mrk",20,1279,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,"false",11,"HE",0
"s92125_rnvbyyb5mrk",21,3816,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,"false",5,"EE",0
"s92125_rnvbyyb5mrk",22,1913,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,"false",6,"EM",0
"s92125_rnvbyyb5mrk",23,2122,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,"false",10,"HM",0
"s92125_rnvbyyb5mrk",24,2048,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,"false",11,"HE",0
